id/name    minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
40    2.000000     57.941125     9.042959     8.704485     3.500000     76.500000     9.130451     5.216398          c
41    7.414214     147.095453     12.862245     11.581998     2.500000     214.500000     15.413959     8.422087          c
42    2.000000     83.355338     8.485335     6.589962     0.500000     203.500000     11.254697     3.796824          c
43    2.000000     62.526911     7.040490     5.377027     19.000000     66.500000     6.043938     2.191342          c
44    2.000000     95.840620     9.835440     8.075491     10.500000     85.000000     10.215327     5.176334          c
45    15.656854     51.941125     6.393310     4.973740     4.000000     60.000000     4.981623     1.877322          c
46    17.656854     73.355338     7.367391     5.599376     3.000000     108.500000     7.373748     2.729457          c
47    3.414214     72.769552     7.261810     5.788879     0.500000     108.000000     7.037726     2.868268          c
48    6.828427     96.083260     10.818674     7.942671     2.000000     88.500000     8.424779     3.869710          c
49    2.828427     74.526911     8.961531     7.877889     0.000000     66.500000     7.810907     4.021452          c
50    2.828427     64.769552     8.694865     7.290841     0.500000     48.000000     7.288796     3.568966          c
51    2.000000     40.970562     6.335381     4.925429     1.500000     75.000000     6.317191     2.044335          c
52    3.414214     41.556349     6.209615     4.601145     0.500000     75.500000     5.781582     1.872483          c
53    2.000000     30.627416     5.649110     4.439937     0.000000     23.000000     3.442937     1.550439          c
54    0.000000     38.870057     6.056525     5.107625     0.000000     26.500000     3.681760     1.823427          c
55    2.828427     80.669047     11.190291     8.748135     21.000000     138.000000     14.658254     6.254818          c
56    0.000000     38.870057     5.720736     5.247461     0.000000     26.500000     3.469741     1.874339          c
57    2.000000     38.870057     6.062114     5.504652     0.000000     26.500000     3.984501     2.027335          c
58    4.828427     25.313708     5.926963     5.747506     1.000000     36.500000     4.755686     2.436759          c
59    3.414214     26.627417     5.568568     4.884671     0.500000     35.500000     4.037602     1.808011          c
60    8.000000     26.627417     5.430577     4.605434     3.000000     35.500000     3.997458     1.758741          c
61    6.828427     26.627417     5.706973     4.734235     2.000000     27.000000     4.128185     1.923319          c
62    2.000000     43.798990     7.017371     5.844447     2.000000     27.000000     4.914268     2.506839          c
63    5.656854     43.798990     7.485018     6.582067     1.500000     36.500000     5.580394     3.033259          c
64    11.656854     43.798990     7.552423     6.805303     2.000000     36.500000     6.011434     3.396226          c
65    11.656854     43.798990     7.425658     6.587484     2.000000     36.500000     5.980544     3.332298          c
